original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords
71,65,57,50,Bdiminished,62,59,65,65,65,62,Gmajor,59,Gmajor
69,60,53,53,Fmajor,60,60,60,60,60,59,Cmajor,60,Cmajor
67,62,53,47,Gmajor,60,59,62,62,62,60,Cmajor,60,Cmajor
65,57,53,50,Dminor,60,57,62,57,57,60,Cother,60,Cmajor
64,60,55,52,Cmajor,60,60,60,60,60,62,Gmajor,60,Cmajor
62,59,59,55,Gmajor,59,59,59,55,55,60,Cmajor,55,Cmajor
67,64,59,52,Eminor,60,59,59,64,64,60,Cmajor,57,Fmajor
65,60,57,45,Fmajor,60,60,60,60,60,60,Fmajor,55,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Fmajor,52,Aminor
62,60,57,41,Dminor,59,57,57,60,60,REST,Fmajor,REST,Dminor
65,60,53,45,Fmajor,60,60,60,60,60,60,Fmajor,67,Ediminished
64,60,55,43,Cmajor,60,60,60,60,60,60,Fmajor,60,Fmajor
62,59,-55,43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,59,Cmajor,60,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,60,Cmajor,60,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,59,Cmajor,60,Cmajor
55,52,48,36,Cmajor,50,60,52,52,52,60,Cmajor,60,Cmajor
60,55,52,48,Cmajor,55,60,55,55,55,60,Cmajor,48,Fmajor
62,55,50,47,Gmajor,59,59,59,55,55,60,Cmajor,48,Cmajor
64,55,48,48,Cmajor,60,60,60,55,55,60,Fmajor,50,Gmajor
69,57,48,41,Fmajor,60,60,60,53,53,53,Fmajor,55,Aminor
67,60,52,40,Cmajor,60,60,60,60,60,53,Fmajor,53,Dminor
-67,59,50,43,Gmajor,60,59,62,59,59,55,Cmajor,55,Gmajor
64,60,55,36,Cmajor,60,60,60,60,60,52,Cmajor,52,Cmajor
69,60,53,41,Fmajor,60,60,60,60,60,60,Fmajor,57,Fmajor
67,59,50,43,Gmajor,60,59,62,59,59,59,Cmajor,55,Cmajor
65,60,57,45,Fmajor,60,60,60,60,60,60,Cmajor,55,Cmajor
64,64,55,48,Cmajor,60,60,60,60,60,55,Gmajor,55,Cmajor
65,60,57,45,Fmajor,60,60,60,60,60,62,Gmajor,60,Cmajor
62,60,57,41,Dminor,59,57,57,60,60,60,Cmajor,60,Cmajor
-62,59,55,43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor
60,55,52,36,Cmajor,55,60,55,55,55,60,Fmajor,60,Cmajor
55,52,48,36,Cmajor,50,60,52,52,52,60,Fmajor,60,Fmajor
60,55,52,48,Cmajor,55,60,55,55,55,60,Fmajor,60,Fmajor
62,55,50,47,Gmajor,59,59,59,55,55,60,Fmajor,60,Cmajor
64,55,48,48,Cmajor,60,60,60,55,55,55,Gmajor,55,Cmajor
69,57,48,41,Fmajor,60,60,60,53,53,59,Gmajor,60,Cmajor
67,60,52,40,Cmajor,60,60,60,60,60,59,Cmajor,60,Cmajor
-67,59,50,43,Gmajor,60,59,62,59,59,60,Cmajor,60,Cmajor
64,60,55,36,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
69,60,53,41,Fmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
67,59,50,43,Gmajor,60,59,62,59,59,60,Cmajor,60,Fmajor
65,60,57,45,Fmajor,60,60,60,60,60,62,Gmajor,62,Bdiminished
64,64,55,48,Cmajor,60,60,60,60,60,60,Cmajor,59,Emajor
65,60,57,45,Fmajor,60,60,60,60,60,60,Cmajor,57,Aminor
62,60,57,41,Dminor,59,57,57,60,60,60,Cmajor,55,Ediminished
-62,59,55,43,Gmajor,59,59,59,59,59,62,Gmajor,57,Dminor
60,55,52,36,Cmajor,55,60,55,55,55,60,Cmajor,55,Cmajor
67,60,52,48,Cmajor,60,60,60,60,60,59,Cmajor,55,Cmajor
69,60,53,41,Fmajor,60,60,60,60,60,60,Fmajor,55,Cmajor
69,60,50,42,Dmajor,60,62,62,62,62,52,Cmajor,59,Gmajor
62,59,55,43,Gmajor,59,59,59,59,59,55,Gmajor,60,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,59,Gmajor,60,Cmajor
67,62,50,47,Gmajor,60,59,62,62,62,59,Cmajor,60,Cmajor
67,59,52,40,Eminor,60,59,59,60,59,60,Cmajor,60,Cmajor
60,57,52,45,Aminor,55,60,57,57,57,60,Cmajor,60,Cmajor
64,57,48,45,Aminor,60,60,60,57,57,60,Cmajor,60,Cmajor
62,57,50,42,Dmajor,59,62,57,57,57,60,Cmajor,60,Fmajor
60,55,50,38,Cother,55,60,55,54,55,62,Gmajor,62,Bdiminished
59,55,50,43,Gmajor,55,59,55,55,55,60,Cmajor,59,Emajor
60,55,48,40,Cmajor,55,60,55,55,55,60,Cmajor,57,Aminor
57,55,52,36,Aminor,54,60,55,55,55,60,Cmajor,55,Ediminished
-57,54,50,38,Dmajor,54,62,54,54,54,62,Gmajor,57,Dminor
55,55,47,43,Gmajor,50,59,50,50,50,60,Cmajor,55,Cmajor
67,60,48,40,Cmajor,60,60,60,55,55,59,Cmajor,55,Cmajor
65,57,48,45,Fmajor,60,60,60,57,57,60,Fmajor,57,Fmajor
64,55,52,48,Cmajor,60,60,60,55,55,60,Fmajor,52,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,REST,Fmajor,REST,Dminor
64,60,55,40,Cmajor,60,60,60,60,60,60,Fmajor,67,Ediminished
62,60,55,43,Cother,59,60,60,59,60,60,Fmajor,60,Fmajor
-62,59,53,-43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor
67,64,55,48,Cmajor,60,60,60,64,64,60,Fmajor,64,Cmajor
65,62,55,48,Dminor,60,57,62,62,62,67,Cmajor,67,Cmajor
69,60,55,41,Fmajor,60,60,60,60,60,64,Cmajor,67,Aminor
71,-62,-53,43,Gmajor,62,59,62,62,62,67,Cmajor,62,Dmajor
72,64,52,45,Aminor,64,60,64,60,60,60,Fmajor,62,Gmajor
72,-64,55,50,Cmajor,64,60,67,64,64,62,Gmajor,64,Aminor
71,62,55,43,Gmajor,62,59,62,62,62,62,Gmajor,65,Dminor
-71,-62,-55,-43,Gmajor,62,59,62,62,62,67,Cmajor,62,Gmajor
69,62,57,53,Dminor,60,57,65,60,62,67,Cmajor,64,Cmajor
72,60,55,52,Cmajor,64,60,67,67,67,62,Gmajor,62,Gmajor
67,62,55,47,Gmajor,60,59,62,62,62,72,Cmajor,65,Gmajor
64,60,55,48,Cmajor,60,60,60,60,60,62,Gmajor,62,Gmajor
65,60,53,45,Fmajor,60,60,60,60,60,60,Fmajor,55,Cmajor
64,60,55,43,Cmajor,60,60,60,60,60,55,Gmajor,55,Gmajor
62,60,57,43,Aminor,59,60,60,60,60,59,Cmajor,60,Cmajor
60,55,52,48,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor
67,64,55,48,Cmajor,60,60,60,64,64,60,Cmajor,60,Cother
65,62,55,48,Dminor,60,57,62,62,62,60,Cmajor,74,Gmajor
69,60,55,41,Fmajor,60,60,60,60,60,60,Cmajor,67,Gmajor
71,-62,-53,43,Gmajor,62,59,62,62,62,64,Gmajor,67,Aminor
72,64,52,45,Aminor,64,60,64,60,60,62,Gmajor,67,Aminor
72,-64,55,50,Cmajor,64,60,67,64,64,67,Cmajor,67,Gmajor
71,62,55,43,Gmajor,62,59,62,62,62,60,Fmajor,74,Cmajor
-71,-62,-55,-43,Gmajor,62,59,62,62,62,64,Gmajor,64,Gmajor
69,62,57,53,Dminor,60,57,65,60,62,67,Cmajor,60,Cmajor
72,60,55,52,Cmajor,64,60,67,67,67,67,Cmajor,60,Cmajor
67,62,55,47,Gmajor,60,59,62,62,62,60,Fmajor,60,Fmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Cmajor,55,Cmajor
65,60,53,45,Fmajor,60,60,60,60,60,60,Cmajor,55,Cother
64,60,55,43,Cmajor,60,60,60,60,60,55,Gmajor,55,Gmajor
62,60,57,43,Aminor,59,60,60,60,60,59,Cmajor,60,Cmajor
60,55,52,48,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor
64,57,57,49,Amajor,60,64,61,55,55,60,Cmajor,62,Gmajor
66,-64,57,50,Dmajor,57,62,57,62,62,60,Cmajor,62,Cmajor
68,64,59,50,Emajor,64,59,64,64,64,60,Cmajor,64,Cmajor
69,64,57,53,Fmajor,60,60,60,60,60,64,Gmajor,65,Dminor
72,64,57,52,Aminor,64,60,64,64,64,62,Gmajor,67,Aminor
71,64,56,52,Emajor,62,59,68,64,64,67,Cmajor,62,Gmajor
69,64,60,45,Aminor,60,60,64,64,64,60,Fmajor,74,Cmajor
-69,-64,-60,-45,Aminor,60,60,64,64,64,64,Gmajor,64,Gmajor
71,65,62,50,Bdiminished,62,59,65,65,65,67,Cmajor,60,Cmajor
72,67,64,48,Cmajor,64,60,67,67,67,67,Cmajor,60,Cmajor
74,67,62,48,Cother,67,60,67,67,67,60,Fmajor,60,Fmajor
76,67,60,48,Cmajor,67,60,67,67,67,60,Cmajor,60,Fmajor
74,69,60,53,Dminor,67,57,65,69,69,60,Fmajor,60,Fmajor
74,67,59,55,Gmajor,67,59,67,67,67,64,Cmajor,67,Gmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Cmajor,55,Cmajor
65,60,57,45,Fmajor,60,60,60,60,60,55,Gmajor,55,Gmajor
67,62,55,40,Eminor,60,59,59,60,59,60,Cmajor,60,Cmajor
67,60,52,45,Aminor,60,60,60,60,60,60,Cmajor,60,Cmajor
65,57,53,38,Dminor,60,57,62,60,60,60,Cmajor,60,Cmajor
64,60,55,40,Cmajor,60,60,60,60,60,59,Gmajor,59,Gmajor
62,59,55,43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,60,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Cother,60,Cmajor
65,60,57,47,Fmajor,60,60,60,60,60,62,Gmajor,60,Cmajor
67,62,55,47,Gmajor,60,59,62,62,62,60,Cmajor,60,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
62,60,57,41,Dminor,59,57,57,60,60,60,Cmajor,60,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,62,Gmajor
60,55,52,36,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor
-60,-55,-52,-36,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
65,60,57,45,Fmajor,60,60,60,60,60,62,Gmajor,60,Fmajor
67,62,55,40,Eminor,60,59,59,60,59,62,Gmajor,60,Fmajor
67,60,52,45,Aminor,60,60,60,60,60,60,Cmajor,59,Gmajor
65,57,53,38,Dminor,60,57,62,60,60,60,Cmajor,60,Cmajor
64,60,55,40,Cmajor,60,60,60,60,60,60,Fmajor,60,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,60,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
65,60,57,47,Fmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
67,62,55,47,Gmajor,60,59,62,62,62,60,Fmajor,60,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Fmajor,60,Cmajor
62,60,57,41,Dminor,59,57,57,60,60,59,Fmajor,55,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Fmajor,55,Cmajor
60,55,52,36,Cmajor,55,60,55,55,55,60,Fmajor,57,Fmajor
-60,-55,-52,-36,Cmajor,55,60,55,55,55,59,Gmajor,60,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor
64,61,55,41,C#diminished,60,61,61,60,61,60,Cmajor,60,Cmajor
65,62,57,38,Dminor,60,57,62,62,62,60,Cmajor,60,Cmajor
65,62,53,46,B-major,60,62,62,62,62,60,Cmajor,60,Cmajor
64,62,58,43,Ediminished,60,58,62,62,62,60,Cmajor,60,Cmajor
-64,61,57,45,Amajor,60,64,61,60,61,59,Gmajor,59,Gmajor
62,57,53,38,Dminor,59,57,57,57,57,59,Cmajor,60,Cmajor
-62,-57,-53,-38,Dminor,59,57,57,57,57,60,Cmajor,60,Cmajor
65,57,53,50,Dminor,60,57,62,57,57,60,Cother,60,Cmajor
67,58,52,48,Cmajor,60,60,60,60,60,62,Gmajor,60,Cmajor
69,60,48,45,Aminor,60,60,64,60,60,60,Cmajor,60,Cmajor
69,60,53,41,Fmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
67,62,53,46,Gminor,60,62,62,62,62,60,Cmajor,60,Cmajor
67,60,52,48,Cmajor,60,60,60,60,60,55,Cmajor,55,Cmajor
65,57,48,41,Fmajor,60,60,60,57,57,60,Fmajor,57,Fmajor
-65,-57,-48,-41,Fmajor,60,60,60,57,57,59,Gmajor,60,Cmajor
64,55,48,48,Cmajor,60,60,60,55,55,59,Cmajor,60,Cmajor
65,53,59,50,Bdiminished,60,59,59,53,53,60,Cmajor,60,Cmajor
67,52,55,52,Eminor,60,59,59,60,59,60,Cmajor,60,Cmajor
67,60,52,45,Aminor,60,60,60,60,60,60,Cmajor,60,Cmajor
65,57,53,50,Dminor,60,57,62,57,57,60,Cmajor,60,Cmajor
64,60,55,52,Cmajor,60,60,60,60,60,59,Gmajor,59,Gmajor
62,59,55,55,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,60,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Cother,60,Cmajor
65,60,57,43,Fmajor,60,60,60,60,60,62,Gmajor,60,Cmajor
67,60,55,40,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
60,60,55,40,Cmajor,55,60,55,60,60,60,Cmajor,60,Cmajor
64,60,55,43,Cmajor,60,60,60,60,60,60,Fmajor,60,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,59,Cmajor,55,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,59,Gmajor,55,Gmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,55,Gmajor,55,Gmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,55,Cmajor,55,Cmajor
60,55,52,48,Cmajor,55,60,55,55,55,52,Cmajor,55,Gmajor
62,55,50,47,Gmajor,59,59,59,55,55,53,Dminor,53,Dminor
62,55,47,43,Gmajor,59,59,59,55,55,50,Gmajor,50,Gmajor
60,55,48,40,Cmajor,55,60,55,55,55,52,Cmajor,50,Gmajor
-60,55,52,36,Cmajor,55,60,55,55,55,53,Fmajor,55,Aminor
57,53,48,41,Fmajor,54,60,53,53,53,60,Fmajor,55,Gmajor
55,55,48,40,Cmajor,50,60,52,55,55,60,Fmajor,59,Gmajor
57,53,48,38,Dminor,54,57,53,55,53,59,Cmajor,55,Cmajor
59,55,52,43,Eminor,55,59,55,55,55,60,Cmajor,55,Cmajor
60,55,52,36,Cmajor,55,60,55,55,55,55,Cmajor,55,Cmajor
-60,-55,-52,-36,Cmajor,55,60,55,55,55,52,Cmajor,55,Cmajor
-60,-55,-52,-36,Cmajor,55,60,55,55,55,53,Dminor,53,Fmajor
64,60,55,48,Cmajor,60,60,60,60,60,55,Gmajor,55,Cmajor
67,60,55,52,Cmajor,60,60,60,60,60,60,Cmajor,55,Cmajor
69,60,53,53,Fmajor,60,60,60,60,60,60,Cmajor,55,Gmajor
67,62,50,47,Gmajor,60,59,62,62,62,59,Cmajor,55,Cmajor
-67,59,55,43,Gmajor,60,59,62,59,59,55,Gmajor,55,Gmajor
64,60,55,48,Cmajor,60,60,60,60,60,55,Cmajor,55,Cmajor
60,55,52,40,Cmajor,55,60,55,55,55,60,Cmajor,55,Cmajor
57,53,48,41,Fmajor,54,60,53,53,53,60,Fmajor,55,Cmajor
59,50,43,43,Gmajor,55,59,55,50,50,60,Fmajor,62,Gmajor
60,52,43,36,Cmajor,55,60,55,52,52,59,Fmajor,60,Cmajor
-60,-52,-43,-36,Cmajor,55,60,55,52,52,60,Fmajor,55,Cmajor
64,55,48,48,Cmajor,60,60,60,55,55,57,Fmajor,57,Fmajor
64,59,47,44,Emajor,60,59,59,59,59,60,Fmajor,60,Cmajor
64,59,48,45,Aminor,60,60,60,57,57,60,Dminor,55,Cmajor
62,56,50,41,G#other,59,56,56,57,56,59,Gmajor,55,Cmajor
64,56,50,40,Emajor,60,59,59,56,56,60,Cmajor,55,Cmajor
-64,-57,47,-40,Aother,60,64,57,56,57,60,Cmajor,55,Cmajor
60,57,52,45,Aminor,55,60,57,57,57,60,Cmajor,55,Cmajor
60,57,53,41,Fmajor,55,60,57,57,57,55,Gmajor,55,Gmajor
62,59,53,38,Bdiminished,59,59,59,57,59,55,Cmajor,55,Cmajor
65,55,50,35,Gmajor,60,59,62,55,55,52,Cmajor,53,Bdiminished
64,55,48,36,Cmajor,60,60,60,55,55,53,Dminor,53,Fmajor
64,-55,45,-36,Aminor,60,60,60,55,55,55,Gmajor,55,Cmajor
60,53,45,41,Fmajor,55,60,57,53,53,60,Cmajor,60,Cmajor
-60,-53,-45,-41,Fmajor,55,60,57,53,53,60,Cmajor,60,Cmajor
62,62,43,47,Gmajor,59,59,59,62,62,60,Cmajor,60,Aminor
65,59,50,45,Bdiminished,60,59,59,60,59,62,Gmajor,60,Dmajor
64,60,48,48,Cmajor,60,60,60,55,55,60,Cmajor,59,Gmajor
60,55,-48,40,Cmajor,55,60,55,55,55,60,Cmajor,57,Fmajor
57,53,48,41,Fmajor,54,60,53,53,53,55,Gmajor,55,Cmajor
55,50,47,-41,Gmajor,50,59,50,50,50,55,Gmajor,55,Cmajor
60,48,43,41,Fother,55,60,55,48,48,55,Cmajor,57,Aminor
64,55,48,40,Cmajor,60,60,60,55,55,52,Cmajor,56,Emajor
62,57,45,42,Dmajor,59,62,57,57,57,53,Fmajor,52,Aminor
-62,-57,50,40,Dother,59,62,57,57,57,52,Cmajor,50,Gmajor
59,57,50,43,Gmajor,55,59,55,55,55,53,Dminor,55,Aminor
57,55,52,36,Aminor,54,60,55,55,55,55,Gmajor,58,Gminor
55,50,47,43,Gmajor,50,59,50,50,50,55,Cmajor,51,Fmajor
-55,-50,-47,-43,Gmajor,50,59,50,50,50,59,Cmajor,48,Fmajor
57,53,50,50,Dminor,54,57,53,54,53,60,Fmajor,REST,Fmajor
59,-53,50,44,G#diminished,55,62,50,53,53,60,Fmajor,65,Gmajor
60,52,48,45,Aminor,55,60,57,52,52,REST,Fmajor,REST,Dminor
-60,55,-48,40,Cmajor,55,60,55,55,55,60,Fmajor,67,Ediminished
62,57,-48,41,Dminor,59,57,57,57,57,60,Fmajor,60,Fmajor
-62,55,47,43,Gmajor,59,59,59,55,55,59,Cmajor,55,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,59,Cmajor,55,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,60,Cmajor,55,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,55,Cmajor,55,Cmajor
60,55,52,48,Cmajor,55,60,55,55,55,55,Gmajor,60,Cmajor
60,57,52,45,Aminor,55,60,57,57,57,59,Cmajor,60,Cmajor
-60,-57,-52,-45,Aminor,55,60,57,57,57,60,Cmajor,60,Cmajor
59,55,52,40,Eminor,55,59,55,56,55,60,Cmajor,60,Cmajor
57,53,48,41,Fmajor,54,60,53,53,53,60,Cmajor,60,Cmajor
-57,52,-48,-41,Fmajor,54,60,53,53,53,60,Cmajor,60,Cmajor
55,50,47,41,Gmajor,50,59,50,50,50,59,Gmajor,59,Gmajor
60,55,48,40,Cmajor,55,60,55,55,55,59,Cmajor,60,Cmajor
62,57,-48,41,Dminor,59,57,57,57,57,60,Cmajor,60,Cmajor
-62,55,47,43,Gmajor,59,59,59,55,55,60,Cmajor,60,Cmajor
64,55,48,36,Cmajor,60,60,60,55,55,59,Cmajor,48,Cother
-64,-55,-48,-36,Cmajor,60,60,60,55,55,60,Fmajor,52,Cmajor
64,55,52,48,Cmajor,60,60,60,55,55,53,Fmajor,57,Fmajor
64,59,52,44,Emajor,60,59,59,59,59,60,Fmajor,48,Fmajor
62,-59,-52,-44,Emajor,59,59,59,59,59,60,Fmajor,52,Cmajor
64,56,50,40,Emajor,60,59,59,56,56,60,Fmajor,57,Fmajor
64,57,48,45,Aminor,60,60,60,57,57,55,Cmajor,55,Cmajor
-64,-57,-48,43,Aminor,60,60,60,55,57,60,Fmajor,52,Cmajor
62,59,55,41,Gmajor,59,59,59,59,59,50,Gmajor,52,Cmajor
60,60,55,40,Cmajor,55,60,55,60,60,52,Cmajor,52,Cmajor
62,-60,57,41,Dminor,59,57,57,60,60,53,Fmajor,52,Fmajor
-62,59,55,43,Gmajor,59,59,59,59,59,53,Dminor,53,Dminor
60,55,52,36,Cmajor,55,60,55,55,55,55,Gmajor,55,Gmajor
-60,-55,-52,-36,Cmajor,55,60,55,55,55,52,Cmajor,52,Cmajor
60,55,52,48,Cmajor,55,60,55,55,55,60,Fmajor,57,Fmajor
60,57,52,45,Aminor,55,60,57,57,57,59,Cmajor,55,Cmajor
-60,-57,-52,-45,Aminor,55,60,57,57,57,60,Cmajor,55,Cmajor
59,55,52,40,Eminor,55,59,55,56,55,55,Cmajor,55,Cmajor
57,53,48,41,Fmajor,54,60,53,53,53,55,Cmajor,57,Fmajor
-57,52,-48,-41,Fmajor,54,60,53,53,53,60,Fmajor,60,Cmajor
55,50,47,41,Gmajor,50,59,50,50,50,62,Gmajor,55,Cmajor
60,55,48,40,Cmajor,55,60,55,55,55,60,Cmajor,55,Cother
62,57,-48,41,Dminor,59,57,57,57,57,60,Cmajor,55,Gmajor
-62,55,47,43,Gmajor,59,59,59,55,55,60,Cmajor,60,Cmajor
64,55,48,36,Cmajor,60,60,60,55,55,60,Cmajor,60,Cmajor
-64,-55,-48,-36,Cmajor,60,60,60,55,55,60,Cmajor,60,Cmajor
64,55,52,48,Cmajor,60,60,60,55,55,60,Cmajor,60,Cmajor
64,59,52,44,Emajor,60,59,59,59,59,60,Cmajor,60,Cmajor
62,-59,-52,-44,Emajor,59,59,59,59,59,59,Gmajor,59,Gmajor
64,56,50,40,Emajor,60,59,59,56,56,59,Cmajor,60,Cmajor
64,57,48,45,Aminor,60,60,60,57,57,59,Cmajor,60,Cmajor
-64,-57,-48,43,Aminor,60,60,60,55,57,60,Dminor,60,Cmajor
62,59,55,41,Gmajor,59,59,59,59,59,59,Gmajor,60,Cmajor
60,60,55,40,Cmajor,55,60,55,60,60,60,Cmajor,60,Cmajor
62,-60,57,41,Dminor,59,57,57,60,60,60,Cmajor,60,Cmajor
-62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,60,Cmajor
60,55,52,36,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor
-60,-55,-52,-36,Cmajor,55,60,55,55,55,55,Cmajor,55,Cmajor
60,55,52,36,Cmajor,55,60,55,55,55,55,Gmajor,55,Gmajor
60,57,53,41,Fmajor,55,60,57,57,57,55,Cmajor,55,Cmajor
62,59,-53,-41,Bdiminished,59,59,59,57,59,60,Cmajor,55,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Cmajor,55,Cmajor
62,62,56,47,G#diminished,59,62,56,62,62,60,Cmajor,55,Cmajor
-62,60,57,45,Dother,59,62,57,60,60,59,Gmajor,55,Cmajor
64,59,59,44,Emajor,60,59,59,50,50,59,Gmajor,55,Cmajor
60,57,52,45,Aminor,55,60,57,57,57,59,Cmajor,55,Cmajor
59,-57,53,38,Bdiminished,55,59,53,57,57,55,Gmajor,55,Gmajor
-59,56,52,40,Emajor,55,59,56,56,56,55,Cmajor,55,Cmajor
57,52,48,33,Aminor,54,60,55,52,52,55,Cmajor,54,Dmajor
-57,-52,-48,-33,Aminor,54,60,55,52,52,60,Fmajor,50,Gmajor
62,57,48,42,Dmajor,59,62,57,57,57,50,Gmajor,50,Gmajor
62,55,47,43,Gmajor,59,59,59,55,55,52,Cmajor,50,Gmajor
60,-55,48,-43,Cother,55,60,55,52,55,53,Fmajor,55,Aminor
59,55,50,41,Gmajor,55,59,55,55,55,53,Fmajor,53,Dminor
60,55,52,40,Cmajor,55,60,55,55,55,55,Cmajor,55,Gmajor
57,-55,-52,36,Aminor,54,60,55,55,55,52,Cmajor,52,Cmajor
-57,54,50,38,Dmajor,54,62,54,54,54,60,Fmajor,57,Fmajor
55,50,47,43,Gmajor,50,59,50,50,50,59,Cmajor,55,Cmajor
-55,-50,-47,-43,Gmajor,50,59,50,50,50,60,Fmajor,55,Cmajor
55,52,47,40,Eminor,50,59,55,55,55,60,Fmajor,57,Fmajor
60,52,48,45,Aminor,55,60,57,52,52,53,Fmajor,48,Fmajor
-60,-52,-48,43,Cmajor,55,60,55,52,52,52,Cmajor,52,Cmajor
60,57,53,45,Fmajor,55,60,57,57,57,52,Cmajor,52,Cmajor
62,55,50,47,Gmajor,59,59,59,55,55,60,Fmajor,57,Fmajor
-62,57,-50,45,Dother,59,62,57,53,57,59,Bdiminished,55,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,59,Cmajor,55,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,59,Cmajor,55,Cmajor
-64,-60,-55,-48,Cmajor,60,60,60,60,60,60,Dminor,55,Cmajor
64,58,-55,36,Cmajor,60,60,60,60,60,59,Gmajor,55,Cmajor
60,57,53,41,Fmajor,55,60,57,57,57,55,Cmajor,55,Cmajor
-60,-57,-53,-41,Fmajor,55,60,57,57,57,55,Cmajor,55,Cmajor
60,60,55,40,Cmajor,55,60,55,60,60,55,Gmajor,55,Gmajor
65,62,57,38,Dminor,60,57,62,62,62,55,Gmajor,55,Gmajor
-65,-62,-57,50,Dminor,60,57,62,62,62,59,Cmajor,55,Cmajor
65,62,50,46,B-major,60,62,62,53,53,59,Cmajor,55,Cmajor
64,58,55,43,Ediminished,60,58,62,60,58,55,Gmajor,55,Gmajor
62,62,53,46,B-major,59,62,58,58,58,59,Gmajor,59,Gmajor
64,55,50,45,Eminor,60,59,59,57,55,60,Cmajor,55,Cmajor
62,54,50,38,Dmajor,59,62,57,53,54,60,Cmajor,55,Cmajor
-62,-54,-50,-38,Dmajor,59,62,57,53,54,60,Dminor,55,Cmajor
62,55,47,43,Gmajor,59,59,59,55,55,59,Gmajor,55,Cmajor
64,55,48,48,Cmajor,60,60,60,55,55,60,Cmajor,55,Cmajor
-64,-55,-48,47,Cmajor,60,60,60,55,55,60,Cmajor,55,Cmajor
64,57,48,45,Aminor,60,60,60,57,57,60,Fmajor,57,Fmajor
65,57,50,50,Dminor,60,57,62,57,57,60,Fmajor,57,Fmajor
-65,-57,-50,48,Dminor,60,57,62,62,62,59,Fmajor,57,Dminor
65,58,50,46,B-major,60,62,62,53,53,60,Fmajor,57,Dminor
67,58,50,40,Ediminished,60,58,64,55,58,60,Fmajor,52,Cmajor
-67,57,48,-40,Aminor,60,60,60,55,57,52,Cmajor,52,Cmajor
-67,55,46,-40,Ediminished,60,58,64,55,55,53,Fmajor,57,Fmajor
60,53,45,41,Fmajor,55,60,57,53,53,60,Fmajor,48,Fmajor
-60,-53,-45,-41,Fmajor,55,60,57,53,53,60,Fmajor,52,Cmajor
64,55,48,48,Cmajor,60,60,60,55,55,60,Fmajor,57,Fmajor
62,57,45,42,Dmajor,59,62,57,57,57,55,Cmajor,55,Cmajor
