original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
59,55,50,47,Gmajor,55,59,55,55,55,59,Gmajor,59,Cmajor,Gmajor,Bminor,Gmajor,Gmajor,Gmajor,Bminor,Bminor
57,-55,50,50,Gother,54,67,55,54,55,60,Cmajor,55,Cother,Dmajor,Gother,Gother,Dmajor,Gother,Dother,Gother
-57,54,-50,38,Dmajor,54,62,54,54,54,60,Cmajor,55,Gmajor,Dmajor,Dother,Dmajor,Dmajor,Dmajor,Dother,Gother
55,50,47,43,Gmajor,50,59,50,50,50,60,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Gmajor
-55,-50,-47,-43,Gmajor,50,59,50,50,50,60,Cmajor,55,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Gmajor
-55,-50,-47,-43,Gmajor,50,59,50,50,50,59,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
55,55,47,40,Eminor,50,59,55,55,55,55,Cmajor,55,Gmajor,Eminor,Eminor,Eminor,Eminor,Eminor,Eminor,Eminor
60,57,48,45,Aminor,55,60,57,52,52,55,Gmajor,55,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
62,59,55,43,Gmajor,59,59,59,59,59,55,Gmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother,Gother
64,60,55,48,Cmajor,60,60,60,60,60,55,Cmajor,57,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor
67,64,52,-48,Cmajor,60,60,60,60,60,59,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
67,64,49,45,Amajor,60,64,57,64,64,60,Cmajor,60,Cmajor,Aother,Amajor,Amajor,Amajor,Amajor,Aother,Aother
65,62,45,38,Dminor,60,57,62,62,62,60,Cmajor,60,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
64,60,44,40,Caugmented,60,60,60,60,60,59,Cmajor,60,Cmajor,Caugmented,Caugmented,Caugmented,Caugmented,Caugmented,Emajor,Caugmented
62,57,45,41,Dminor,59,57,57,57,57,60,Cmajor,60,Fmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
64,56,47,40,Emajor,60,59,59,56,56,62,Gmajor,60,Fmajor,Cmajor,Eother,Eother,Emajor,Emajor,Eother,Cmajor
-64,-56,-47,-40,Emajor,60,59,59,56,56,62,Gmajor,60,Cmajor,Cmajor,Eother,Eother,Emajor,Emajor,Eother,Cmajor
-64,-56,-47,-40,Emajor,60,59,59,56,56,60,Cmajor,60,Cmajor,Cmajor,Eother,Eother,Emajor,Emajor,Cmajor,Cmajor
64,57,48,45,Aminor,60,60,60,57,57,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
67,59,55,52,Eminor,60,59,59,60,59,60,Cmajor,62,Gmajor,Cmajor,Eminor,Eminor,Cmajor,Eminor,Cmajor,Eminor
69,62,53,50,Dminor,60,57,65,62,62,62,Gmajor,62,Gmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
67,62,50,47,Gmajor,60,59,62,62,62,60,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
62,59,55,43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother
64,55,52,48,Cmajor,60,60,60,55,55,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
66,57,48,45,F#diminished,57,60,60,57,57,62,Gmajor,60,Fmajor,F#diminished,F#diminished,F#diminished,F#diminished,F#diminished,Dmajor,F#diminished
67,59,50,43,Gmajor,60,59,62,59,59,60,Cmajor,60,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Cother,Cother
-67,-59,-50,-43,Gmajor,60,59,62,59,59,60,Cmajor,60,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Cother,Cother
-67,-59,-50,-43,Gmajor,60,59,62,59,59,60,Cmajor,60,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Cother,Cother
67,60,52,48,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
69,60,53,41,Fmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
67,60,55,40,Cmajor,60,60,60,60,60,59,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Cother
65,57,48,45,Fmajor,60,60,60,57,57,60,Cmajor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,55,48,48,Cmajor,60,60,60,55,55,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,55,47,43,Gmajor,59,59,59,55,55,60,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
60,55,52,36,Cmajor,55,60,55,55,55,60,Cmajor,57,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor
-60,-55,-52,-36,Cmajor,55,60,55,55,55,59,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-60,-55,-52,-36,Cmajor,55,60,55,55,55,60,Fmajor,57,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor
60,55,52,36,Cmajor,55,60,55,55,55,52,Cmajor,50,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,55,47,43,Gmajor,59,59,59,55,55,52,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Gmajor
65,53,50,38,Dminor,60,57,62,57,57,50,Gmajor,52,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
64,57,48,45,Aminor,60,60,60,57,57,52,Cmajor,52,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
67,55,48,40,Cmajor,60,60,60,55,55,53,Fmajor,57,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor
67,59,55,43,Gmajor,60,59,62,59,59,53,Fmajor,48,Fmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Gother,Cother
62,59,43,43,Gmajor,59,59,59,59,59,52,Cmajor,52,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Eminor
60,55,48,40,Cmajor,55,60,55,55,55,55,Gmajor,57,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor
59,55,50,36,Gmajor,55,59,55,55,55,59,Gmajor,55,Cmajor,Gmajor,Bminor,Gmajor,Gmajor,Gmajor,Bminor,Gmajor
57,55,52,36,Aminor,54,60,55,55,55,60,Cmajor,55,Gmajor,F#diminished,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
-57,54,50,38,Dmajor,54,62,54,54,54,60,Cmajor,55,Gmajor,Dmajor,Dother,Dmajor,Dmajor,Dmajor,Dother,Gother
55,50,47,43,Gmajor,50,59,50,50,50,60,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Gmajor
-55,-50,-47,-43,Gmajor,50,59,50,50,50,60,Cmajor,55,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Gmajor
-55,-50,-47,-43,Gmajor,50,59,50,50,50,59,Gmajor,55,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
55,55,52,48,Cmajor,50,60,52,55,55,55,Gmajor,55,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
60,57,52,45,Aminor,55,60,57,57,57,55,Cmajor,55,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
62,59,55,43,Gmajor,59,59,59,59,59,55,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother,Gother
64,60,55,40,Cmajor,60,60,60,60,60,60,Fmajor,57,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aother
67,-60,52,36,Cmajor,60,60,60,60,60,59,Gmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-67,64,57,37,Amajor,60,64,57,64,64,60,Cmajor,60,Cmajor,Aother,Amajor,Amajor,Amajor,Amajor,Aother,Aother
65,62,45,38,Dminor,60,57,62,62,62,60,Cmajor,59,Gmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Bdiminished
64,60,48,40,Cmajor,60,60,60,55,55,59,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,57,50,41,Dminor,59,57,57,57,57,62,Dmajor,60,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
57,57,51,42,F#diminished,54,60,57,57,57,62,Gmajor,60,Fmajor,F#minor,F#diminished,F#minor,F#minor,F#minor,Dmajor,F#diminished
59,55,50,43,Gmajor,55,59,55,55,55,62,Gmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
60,55,52,36,Cmajor,55,60,55,55,55,60,Cmajor,50,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-60,-55,-52,-36,Cmajor,55,60,55,55,55,60,Cmajor,48,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-60,-55,-52,-36,Cmajor,55,60,55,55,55,60,Cmajor,50,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,62,Gmajor,48,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother,Cother
64,60,55,36,Cmajor,60,60,60,60,60,60,Fmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
60,55,52,40,Cmajor,55,60,55,55,55,59,Gmajor,59,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
57,55,48,41,Fmajor,54,60,53,53,53,59,Cmajor,60,Cmajor,F#diminished,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
-57,53,-48,45,Fmajor,54,60,53,52,53,60,Cmajor,60,Cmajor,F#diminished,Aminor,Fmajor,Aminor,Fmajor,Aminor,Aminor
55,52,48,48,Cmajor,50,60,52,52,52,60,Cmajor,60,Cmajor,Cother,Cother,Cmajor,Cmajor,Cmajor,Cother,Cother
-55,-52,-48,-48,Cmajor,50,60,52,52,52,60,Cmajor,59,Gmajor,Cother,Cother,Cmajor,Cmajor,Cmajor,Cother,Cother
-55,-52,-48,-48,Cmajor,50,60,52,52,52,60,Fmajor,55,Cmajor,Cother,Cother,Cmajor,Cmajor,Cmajor,Cother,Cother
62,56,50,47,G#diminished,59,62,56,55,56,60,Fmajor,52,Aminor,Bminor,Bminor,G#diminished,Gmajor,G#diminished,Bminor,Eother
64,57,48,45,Aminor,60,60,60,57,57,Rest,Fmajor,Rest,Dminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
-64,60,52,40,Cmajor,60,60,60,60,60,60,Fmajor,67,Ediminished,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor
62,-60,55,43,Cother,59,60,60,59,60,60,Fmajor,60,Fmajor,Gmajor,Cother,Cother,Gmajor,Cother,Cother,Cother
-62,59,50,-43,Gmajor,59,59,59,59,59,59,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother
64,60,55,48,Cmajor,60,60,60,60,60,59,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Gother
60,57,52,45,Aminor,55,60,57,57,57,55,Cmajor,57,Fmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
62,55,50,47,Gmajor,59,59,59,55,55,60,Cmajor,60,Cmajor,Bminor,Bminor,Bminor,Gmajor,Gmajor,Bminor,Bminor
64,55,48,48,Cmajor,60,60,60,55,55,60,Cmajor,60,Cother,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
67,60,52,40,Cmajor,60,60,60,60,60,60,Cmajor,74,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor
65,60,50,43,Dminor,60,57,62,59,60,60,Cmajor,72,Fmajor,Dminor,Dminor,Gother,Gmajor,Dminor,Dminor,Dminor
-65,59,50,-43,Gmajor,60,59,62,59,59,59,Gmajor,59,Cmajor,Dminor,Gmajor,Gother,Gmajor,Gmajor,Gmajor,Gmajor
64,60,48,36,Cmajor,60,60,60,55,55,59,Cmajor,59,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-64,-60,-48,-36,Cmajor,60,60,60,55,55,60,Cmajor,62,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
67,62,55,47,Gmajor,60,59,62,62,62,60,Cmajor,60,Cmajor,Cother,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Cother
64,60,55,48,Cmajor,60,60,60,60,60,60,Cmajor,62,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,60,57,45,Fmajor,60,60,60,60,60,60,Fmajor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Fmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
60,57,57,41,Fmajor,55,60,57,57,57,59,Cmajor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,60,55,40,Cmajor,60,60,60,60,60,60,Cmajor,62,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor
62,60,55,43,Cother,59,60,60,59,60,60,Cmajor,60,Cmajor,Gmajor,Cother,Cother,Gmajor,Cother,Cother,Cother
-62,59,53,-43,Gmajor,59,59,59,59,59,62,Gmajor,60,Fmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother,Dminor
60,55,52,36,Cmajor,55,60,55,55,55,62,Gmajor,60,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-60,-55,-52,-36,Cmajor,55,60,55,55,55,60,Cmajor,64,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,67,Cmajor,59,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,67,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother,Cother
60,57,52,45,Aminor,55,60,57,57,57,60,Fmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
62,55,50,47,Gmajor,59,59,59,55,55,62,Gmajor,60,Fmajor,Bminor,Bminor,Bminor,Gmajor,Gmajor,Bminor,Bminor
64,55,48,48,Cmajor,60,60,60,55,55,60,Cmajor,64,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
67,60,52,40,Cmajor,60,60,60,60,60,60,Cmajor,64,Aminor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor
65,60,50,43,Dminor,60,57,62,59,60,60,Cmajor,64,Ediminished,Dminor,Dminor,Gother,Gmajor,Dminor,Dminor,Eminor
-65,59,50,-43,Gmajor,60,59,62,59,59,62,Gmajor,64,Amajor,Dminor,Gmajor,Gother,Gmajor,Gmajor,Gother,Eminor
64,60,48,36,Cmajor,60,60,60,55,55,62,Gmajor,65,Dminor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Fother
-64,-60,-48,-36,Cmajor,60,60,60,55,55,60,Cmajor,62,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
67,62,55,47,Gmajor,60,59,62,62,62,67,Cmajor,59,Gmajor,Cother,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
64,60,55,48,Cmajor,60,60,60,60,60,67,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,60,57,45,Fmajor,60,60,60,60,60,60,Fmajor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,60,55,48,Cmajor,60,60,60,60,60,62,Gmajor,60,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
60,57,57,41,Fmajor,55,60,57,57,57,60,Cmajor,59,Gmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,60,55,40,Cmajor,60,60,60,60,60,55,Cmajor,57,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor,Aother
62,60,55,43,Cother,59,60,60,59,60,60,Fmajor,55,Cmajor,Gmajor,Cother,Cother,Gmajor,Cother,Cother,Gother
-62,59,53,-43,Gmajor,59,59,59,59,59,59,Gmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother
60,55,52,36,Cmajor,55,60,55,55,55,59,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-60,-55,-52,-36,Cmajor,55,60,55,55,55,60,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
67,64,60,48,Cmajor,60,60,60,64,64,55,Cmajor,55,Cmajor,Cother,Cother,Cother,Cmajor,Cmajor,Cother,Cother
69,62,54,47,Bminor,60,62,62,62,62,60,Cmajor,60,Cmajor,F#diminished,Bminor,Bminor,Bminor,Bminor,F#diminished,F#diminished
72,60,57,45,Aminor,64,60,64,64,64,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
72,64,57,48,Aminor,64,60,64,64,64,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
71,64,55,52,Eminor,62,59,67,64,64,60,Cmajor,60,Cmajor,Eminor,Eminor,Eminor,Eminor,Eminor,Cmajor,Cmajor
67,59,55,52,Eminor,60,59,59,60,59,60,Cmajor,60,Cmajor,Cmajor,Eminor,Eminor,Cmajor,Eminor,Cmajor,Cmajor
69,64,55,48,Aminor,60,60,64,64,64,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
-69,62,54,50,Dmajor,60,62,62,62,62,60,Cmajor,62,Gmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor
67,59,55,43,Gmajor,60,59,62,59,59,60,Cmajor,60,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Cother,Cother
-67,-59,-55,-43,Gmajor,60,59,62,59,59,60,Cmajor,60,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Cother,Cother
67,60,52,48,Cmajor,60,60,60,60,60,60,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
69,60,53,41,Fmajor,60,60,60,60,60,59,Cmajor,55,Gmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Bother,Fmajor
72,64,55,40,Cmajor,64,60,67,60,60,55,Gmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
72,64,55,40,Cmajor,64,60,67,60,60,59,Gmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
71,62,59,43,Gmajor,62,59,62,62,62,60,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Gmajor
67,62,62,47,Gmajor,60,59,62,65,65,55,Cmajor,55,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
69,62,55,50,Gother,60,67,67,60,62,60,Fmajor,55,Cmajor,Aminor,Gother,Gother,Aminor,Gother,Aminor,Gother
-69,60,54,38,Dmajor,60,62,62,62,62,59,Gmajor,55,Cmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Bminor,Dmajor
67,59,55,43,Gmajor,60,59,62,59,59,59,Cmajor,55,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Gmajor,Gother
-67,-59,-55,-43,Gmajor,60,59,62,59,59,60,Cmajor,55,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Cother,Gother
62,59,55,55,Gmajor,59,59,59,59,59,55,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother,Gother
64,60,55,53,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,59,53,50,Bdiminished,60,59,59,57,59,60,Cmajor,60,Cmajor,Dminor,Bdiminished,Bdiminished,Dminor,Bdiminished,Dminor,Dminor
65,62,50,48,Dminor,60,57,62,62,62,60,Cmajor,60,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
64,60,55,48,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,62,57,41,Dminor,60,57,62,60,62,60,Cmajor,60,Cmajor,Fmajor,Fmajor,Dminor,Fmajor,Dminor,Fmajor,Fmajor
62,59,59,43,Gmajor,59,59,59,62,55,60,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,62,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Gother
67,59,55,40,Eminor,60,59,59,60,59,60,Cmajor,60,Cmajor,Cmajor,Eminor,Eminor,Cmajor,Eminor,Cmajor,Cmajor
64,60,55,45,Aminor,60,60,60,60,60,60,Cmajor,55,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aother
65,60,53,38,Dminor,60,57,62,60,60,60,Cmajor,57,Fmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
64,60,55,40,Cmajor,60,60,60,60,60,59,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor,Eminor
60,57,57,41,Fmajor,55,60,57,57,57,55,Gmajor,55,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,60,55,40,Cmajor,60,60,60,60,60,59,Gmajor,59,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor,Eminor
62,60,55,43,Cother,59,60,60,59,60,60,Cmajor,55,Cmajor,Gmajor,Cother,Cother,Gmajor,Cother,Cother,Gother
-62,59,53,-43,Gmajor,59,59,59,59,59,59,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother
Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,64,Cmajor,64,Cmajor,Eother,Eother,Eother,Eother,Eother,Eother,Eother
Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,60,Fmajor,60,Cmajor,Eother,Eother,Eother,Eother,Eother,Cmajor,Cmajor
Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,72,Cmajor,62,Dminor,Eother,Eother,Eother,Eother,Eother,Cmajor,Eother
72,67,64,60,Cmajor,64,60,67,67,67,64,Cmajor,69,Dminor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor
72,69,64,57,Aminor,64,60,64,69,69,69,Fmajor,67,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
71,67,64,52,Eminor,62,59,67,68,67,60,Fmajor,67,Gmajor,Eother,Eother,Eminor,Emajor,Eminor,Cmajor,Eminor
69,65,60,53,Fmajor,60,60,60,65,65,60,Fmajor,67,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
67,65,59,55,Gmajor,60,59,62,62,62,64,Cmajor,64,Cmajor,Cother,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Eminor
72,64,60,57,Aminor,64,60,64,64,64,67,Cmajor,67,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
74,67,59,55,Gmajor,67,59,67,67,67,64,Cmajor,64,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Eminor
76,67,60,48,Cmajor,67,60,67,67,67,67,Cmajor,64,Aminor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
74,67,59,55,Gmajor,67,59,67,67,67,60,Fmajor,62,Dmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
76,67,59,52,Eminor,67,59,67,68,67,62,Gmajor,62,Gmajor,Eminor,Eother,Eminor,Emajor,Eminor,Eother,Eother
77,60,57,45,Fmajor,69,60,69,60,60,67,Cmajor,62,Gmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Dminor
76,64,55,48,Cmajor,67,60,67,67,67,60,Fmajor,64,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
74,67,59,47,Gmajor,67,59,67,67,67,60,Cmajor,62,Gmajor,Gmajor,Bminor,Gmajor,Gmajor,Gmajor,Bminor,Bminor
77,65,60,45,Fmajor,69,60,69,65,65,60,Cmajor,62,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Dminor
76,69,-60,55,Aminor,67,60,69,64,69,62,Gmajor,65,Fmajor,Cmajor,Cmajor,Aminor,Cmajor,Aminor,Cmajor,Cmajor
74,62,-60,55,Cother,67,60,67,67,67,60,Fmajor,65,Fmajor,Cother,Cother,Cother,Cother,Cother,Cother,Dminor
-74,65,59,-55,Gmajor,67,59,67,67,67,64,Gmajor,65,Fmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Gmajor
